review_id,app_id,review_text,label
136741098,2267450,"Very cute, surreal, and amusing little game. There is definitely some stuff lost in translation (for example, the animals puzzle) but there has been an attempt at making some of the puzzles possible to solve in English and for the time being there is a walkthrough available on Steam to help you get through it.",1
136739862,1913870,"This,,..,,..,Game,..,.,Is.,,.Rather.,.,S.,.,H.,.,I.,.,.,T,..,.,its like Mario Kart in the same way that John Wayne Gacy is as lovable as Keanu Reeves ..It's a no from me",0
136743055,1364020,Very fun competitive FPS. Imo it's a much more enjoyable experience than xDefiant as a competitive player. It only needs AU servers and additional iconic maps and it would make my experience perfect.,1
136742627,1364020,"[i]This review is written on and for [b]the second day of Early Access[/b][/i]\n\n---{ Graphics }---\n\u2611 You forget what reality is\n\u2610 Beautiful\n\u2610 Good\n\u2610 Decent\n\u2610 Bad\n\u2610 Don\u2018t look too long at it\n\u2610 MS-DOS\n\n---{ Gameplay }---\n\u2611 Very good\n\u2610 Good\n\u2610 It's just gameplay\n\u2610 Mehh\n\u2610 Watch paint dry instead\n\u2610 Just don't\n\n---{ Audio }---\n\u2610 Eargasm\n\u2610 Very good\n\u2611 Good[spoiler](sound effects are more than good, but soundtracks aren't out yet)[/spoiler] \n\u2610 Not too bad\n\u2610 Bad\n\u2610 I'm now deaf\n\n---{ Audience }---\n\u2611 Kids\n\u2611 Teens\n\u2611 Adults\n\u2610 Grandma\n\n---{ PC Requirements }---\n\u2610 Check if you can run paint\n\u2610 Potato\n\u2610 Decent\n\u2611 Fast\n\u2610 Rich boi\n\u2610 Ask NASA if they have a spare computer\n\n---{ Difficulty }---\n\u2610 Just press 'W'\n\u2610 Easy\n\u2610 Easy to learn / Hard to master\n\u2611 Significant brain usage\n\u2610 Difficult\n\u2610 Dark Souls\n\n---{ Grind }---\n\u2610 Nothing to grind\n\u2610 Only if u care about leaderboards/ranks\n\u2610 Isn't necessary to progress\n\u2611 Average grind level\n\u2610 Too much grind\n\u2610 You'll need a second life for grinding\n\n---{ Story }---\n\u2611 No Story[spoiler](for now, as of Early Access, I hope)[/spoiler] \n\u2610 Some lore\n\u2610 Average\n\u2610 Good\n\u2610 Lovely\n\u2610 It'll replace your life\n\n---{ Game Time }---\n\u2610 Long enough for a cup of coffee\n\u2610 Short\n\u2610 Average\n\u2610 Long\n\u2611 To infinity and beyond\n\n---{ Price }---\n\u2610 It's free!\n\u2611 Worth the price\n\u2610 If it's on sale\n\u2610 If u have some spare money left\n\u2610 Not recommended\n\u2610 You could also just burn your money\n\n---{ Bugs }---\n\u2610 Never heard of\n\u2611 Minor bugs[spoiler](nothing broken, and they already fixed a bunch after day 1 of the Early Access)[/spoiler] \n\u2610 Can get annoying\n\u2610 ARK: Survival Evolved\n\u2610 The game itself is a big terrarium for bugs\n\n---{ ? / 10 }---\n\u2610 1\n\u2610 2\n\u2610 3\n\u2610 4\n\u2610 5\n\u2610 6\n\u2610 7\n\u2610 8\n\u2611 9\n\u2610 10",1
136742126,1364020,hand workout since you be spinning 360 in all direction..need to adjust mouse sens to higher since you need to flick up and down also...gr8 game hope it have long life,1
136741986,1364020,"This game feels very fluid, guns and movement feel great. However, region locking doesnt work and you get a ton of chinese people with 200+ ping in each game regardless of region.",1
136739787,1364020,Very enjoyable,1
136741236,1649740,"Our first impressions: https://1upinfinite.com/hunt-the-night-first-take/\n\nWhat do you get when you mix the aesthetics of survival gothic horror with an engaging \""Zelda-like\"" gameplay experience? Honestly one of the most surprisingly underrated action-adventure titles in 2023.",1
136740725,1649740,"Hunt the Night looks and sounds beautiful. It's top-down but plays more like a metroidvania than a shooter (not a bad thing) and has tons of weapons and upgrades. A little slow but challenging and fun.\n\nWant to know more? Check out my review here: \nhttps://www.cshpicone.com/gaming/bite-sized-game-reviews/bsr-hunt-the-night\n\nFor more niche curation, follow me at: https://store.steampowered.com/curator/27440015-CSH-Picone/",1
136742645,1651560,c\u00f3 tri\u1ec3n v\u1ecdng!,1
136741844,1651560,Super cute city builder with fairy tale themes. LGBT representation is nice to see as well.,1
136741457,1651560,"Good game, still waiting for the Army update",1
136740635,1651560,"So far the game has a strange hold on my brain. I love it. Its cutesy art style and relaxed approach to gameplay are refreshing. Its missing a lot of content right now, but that's only because its in Early Access, but what's here is currently very good. For someone who plays a lot of city builders, and played this game's demo extensively, there's a few hours of content. For a more casual audience I'd say there's easily double what I got.",1
136740497,1651560,"Cute is an understatement for this game. It still lacks features and content but thats somewhat okay i guess, since it's early access. It was fun playing this though and i have high hopes regarding the further development and the roadmap. Please don't disappoint me. Unpolished gem right now. Perfect for winding down though.",1
136740118,1651560,"There's a great foundation which also uses (foundation's) territorial system here but some stuff is lacking per say , pacing is tacky and some stuff is just weird.\n\nPro's - Unique systems and charming laid back art direction its super charming + relaxing. There's lots of potential here (hopefully it delivers)\n\nCon's - pacing is tacky - to put it mildly  the concept is there for food and gold etc. which are kinda basic , but the timing and cost of it encourages a super slow play style which might not be for everyone.\n\nDesirability - buildings have upkeep and certain heavier industries give or reduce desirability/beauty of a certain spot. Having high desirability increases happiness of the housing in the area- leading to a faster immigration rate i think at least) but really don't affect anything besides that so far.\n\nCost- The cost of buildings lends to its slow play style , buildings are pricey at the start and taxes are fixed, ie the initial farm of vegetables cost you 225 gold for the max of 40 fields, a single homestead for 3 peasants (2 workers) costs about 55 gold , with a ratio of 2-3 peasant houses giving enough cash to reach double digits + support the upkeep of one building that needs it.\n\n\nFood- It aint fully there yet, (fish comes in the future updates it says) + each food type gives its own number of food needs fulfilled . I.e wheat requires 2 processes to become bread - but has about double the food fulfillment compared to vegetables which don't need any processes to be used. The main problem is the ratio of the wheat products - you need 2 or 3 wheat units for one unit of flour, but 4 flour for 1 unit of bread, or just 4 units of wheat for pork (requiring a herd), this means essentially a super high scaling cost of a 1000 or more to get it to a stable supply for the next tier of citizens .\n\n",1
136739974,1651560,"One of the most beautiful games i've played, the artwork is amazing! runs smooth also, thanks!",1
136739618,1651560,"So I was looking for a new city sim kind of game, you know something to pass a little time and loose myself in. Now what we need to remember is this is a game that is in early access but that being said.... I sank 6 hours into this no problem. There is understandably quite a bit locked in game at the moment. Honestly though this runs super smooth, is peaceful and the mechanics aren't too hard to understand if you have played this type of game before. Yes the animations may seem a little \""childish\"" but for me this added a lot to the charm of the game. A solid game and can't wait to see what else they do to it. \nWould highly recommend for anyone that loves this style of game.",1
136740335,1911360,"Hey, don't let the haters stop you from checking out this game! If you're into roguelites, you're gonna love it for sure. The characters are all unique and super fun to play, and the gameplay is smooth as butter. I can already tell I'm gonna sink hours into trying to beat all the bosses and unlocking everything. Plus, the devs have already laid out their plans for upcoming content, so we can expect even more cool stuff by the summer!",1
136742889,1183800,"So far a very nice game with a lot of tactical depth, there are somethings that I think could be improved:\n\n1. Actions like venting, overwatch etc. that all characters share should always be on the same button, so it becomes more intuitive to do the right action without checking the UI\n2. Its almost impossible to tell how far an enemy could be walking and whether or not he could be in range to attack your characters on the next turn, would be good if you could see their walking/attack range when hovering or selecting enemies\n3. Would be nice to have a UI scaling setting, so that texts are a bit easier to read on bigger screens\n4. Like others already mentioned, having some way of deciding the walking path (or automatic routing around dangers) would be helpful\n\nI will let you know if I find anything else :)",1
136742035,1183800,"Great game, finished it on easy so I can get most heroes unlocked, I wish future DLCs bring more variety to the maps, I enjoy the special missions but they are far to few compared to the same corridor mission grind. Some variety to the grenades also would be cool, like some grenades to get through the sniper special mission. Also a way to retreat if things go badly, without having to restart the run from scratch.",1
136741641,1183800,"Tough decision but since I think I'll be dropping the game for a while until it can get few bug and balance fixes and then hopefully change the review once/if the game gets better but I sadly couldn't recommend it now.\n\nThe good: There is a lot to like, as two-action tactical strategy with emphasis on cover it gets compared to xcom a lot and I can see why though it tones down the often illogical frustrations xcom is notorious for, if you stand next to enemy with a shotgun your character probably won't miss randomly. Sharpunk is more reasonable and while unexpected things still happen you probably won't have good tactically well executed run failed because of RNG lol. You might have it ruined for another reason entirely but I'll get to that...\n\nThe mechanics are sound (*when they work) and the graphics, music and sound are great as is the narrative. I've been quite hooked by the game until more and more issues would become visible and until I hit a brick wall.\n\nThe bad: The reliability I mentioned is great, but that it means it is even more jarring when things randomly bug out or happen unexpectedly. I've have characters hit by area effects even when they wouldn't be highlighted in the preview, getting party member hit despite standing outside what should be the cone. \nThe worst offender are the corners. Sometimes you can shoot through them, sometimes you can't, sometimes you'll have enemy shooting at you from 20 tiles away through solid wall because of some weirdness in line of sight as wall is either solid when out of los or full cover when in los but not flanked. The most obvious its with beneficial aoe effects, like the mech's support aura which sometimes works around the corners and sometimes don't leaving your characters without the effect when you least expect it. Sometimes some effects can be applied while others don't. The aura has multiple benefits, characters in it don't have their weapons heated up and get hit bonus. Multiple times I had the hit bonus applied but the weapons would still heat up. \n\nBut all this while annoying wouldn't have me drop the game or give it negative rating. The entirely wild difficulty swings that can end a run on literally unwinnable map do. I don't mind the losing is fun design. But when it  comes like hitting a brick wall giving you little to no chance to turn the tide is not. \n\nI started the game on easy as I'd often do despite playing a lot of turn based tactical games. I like to get into the mechanics first and I don't have need to prove myself how great gamer(tm) I am. I played the first few maps up to the bridge and I was pretty sure I'd go normal or even hard on next playthrough as everything had been going pretty well despite some bugs and annoyances. I've gathered tons of grenades, stimpaks and cores too. And then on the next map I ended completely overwhelmed by endless spawns of enemies. This had been after I removed the extra patrols modifier in mine mission. Yet on this map I got about to half of it until spawn just went crazy, new groups of enemies spawning every single round. I get you are supposed to get to the objective not kill rats but when 30+ rats spawn between you and the objective there's not much you can do. I ended pushed back, played the map for 4-5 hours and killed hundreds of vermin including 20+ ogres, used all of the supplies I had horded up and and in whole that time never made any progress what so ever. New enemies would spawn as quickly as I was able to kill them, the stalemate would have me push forward and then retreat back (or die...). I'd get this on hard but on easy? With the other bugs I'm not even sure if the spawn simply bugged out or if your only chance on this map is supposed to rush through while you can or you're screwed for good. There's one thing xcom usually has on most maps which Shardpunk severely lacks and that's option to retreat and fight another day when the mission goes terribly wrong. \n\nSo after those 4-5 hours of playing and getting nowhere I've decided to put it down, wait for some bug and hopefully balance fixes as well and then maybe give it another try because as frustrating experience it had been I do like a lot of this game and I want to see more of it \n\n",0
136740779,1183800,Rats. You shoot rats.,1
136739715,1183800,"Enjoyable ride for fans of XCOM-like games.\n\nSmooth experience with the swarming grunt enemies moving all at once, absorbing all of my overwatch before the more elite rats take their turn.\n\nThe soundtrack is like Ratatouille's Remy got into music rather than cooking.\n\nTilly Rexword is OP as hell and can almost solo some missions once she gets some levels. That's all. Carry on.",1
136740332,1968710,"This game is very fun, it is basically ultrakill and cluster truck combined into one game. The sound track is really good and there is a lot of potential to replay the game by doing speed runs (leader-boards open on April 27th) and doing different difficulties or if you really want to just use the kick. Overall I think the price tag is a good spot at the games current state. The campaign is not that long currently but I believe the devs said they would extend it. There are a few minor bugs but nothing game changing. Overall I would recommend this game to almost everyone, it is a fun fast paced shooter that combines ultrakill and cluster truck into one great game.",1
136742624,1798020,excellent recreation of the original games,1
136746219,1798010,"Good games,  with a big caveat for OLED users that are mindful of screen burn-in; as of now, there's no in-game option to disable the screen borders!\n\ncaptain's edit log:\n- added the word \""in-game\"".",0
136746133,1798010,"This has been my most anticipated Steam Deck game and at least the first game worked really great on Deck. I have played quite a lot of retro games with my deck like other Mega Man collections, Castlevania collections and Megadrive collection. Others have worked quite well, but somehow MMBN feels special. It's kind of like the game has been all these years waiting for a little bigger screen and option to choose from multiple controller choices (I like to use touchpad).",1
136743349,1798010,Come the heck on bro's its BATTLE NETWORK,1
136743151,1798010,"I loved this series as a kid, but never finished it! :( Now I can play from start to finish, and it actually has online connectivity now! This is a dream come true!",1
136742743,2273470,"Hey, I'm really good at it, but I haven't learned how to make music so well yet, compared to how I make these instruments :)",1
136739782,2380240,"Overall a short boring walking simulator, barely any horror in the game at all. Got stuck at a point where I had to shoot on a solid door that apparently was one way-glass with a really small \""fragile\"" text in the bottom of it. Before that I walked back and forth trying to figure out if it was some kind of puzzle element with the 2 switches in the game which you could turn on and off, the only thing that did was confuse me making me believe one had to be turned on and the other off to progress.\n\nWhen I played the game I was forced to join the discord and type a stupid command to get a code if i wanted to progress in the game. This has apparently been fixed now in a recent patch which is a good thing.\nThere is nothing chasing you 97% of the game, the only \""chase\"" sequence is in the end in a maze which lasts about 1 minute.\nI would say the graphics, sound and lighting are the only good things with this game and the fact that it is free. \nThe developers have another game upcoming based on this so I would like to assume this is a kind of demo of the upcoming game but if that is the case I think it should be stated on the store page which gives you less expectations of an actual game.",0
136741083,1922010,Ok let me just say one thing i have a pretty decent pc its got a 3060/16gb/11 gen i5 and after about half to 1 game it just lags and becomes delayed idk if its just me but i've heard its got a bit of peformance issues from other people.,1
136740661,1922010,"Tr\u00e8s bon jeu. Si vous aimez r6 et le syst\u00e8me d'\u00e9conomie de csgo ou valorant, foncez !",1
136740766,2206410,"It was an enjoyable experience. If you're into speedrunning games, you should definitely give it a try.",1
136740611,2118370,"I really liked the gameplay, the first time you go in and understand what is literally in a few seconds, everything is simple and convenient, I would like more achievements) in general, I really liked the game -I especially recommend that before the shooter go warm up for half an hour in this game - a bias on motor skills and a chic reaction",1
136740676,2206390,It's a great rhythm game. I'm looking forward to the addition of new songs and the map-making feature.,1
136752980,1494650,"Open world allows for exploration, lots of customizability with the shopkeeping aspect and monster loadouts. \n\n10/10 would recommend!",1
136752400,1772830,"This is 11/10, one of the most satisfying exploration games in a very long time. Unlike a few other games it has played, like Rabi Ribi or Hollow Knight. It has combat or exploration nailed, but not the other. Rabi Ribi combat is the main point of the game while exploration seemed like a chore. Hollow Knight was the other way around, it always felt exciting to find a new area, but combat felt janky. This is the perfect mix. \n\nWriting is also superb and had it pause laughing at times. Very urban fantasy if you enjoy the genre. \n\nEasily Game of the Year contender. \n\nGo play it now. Dummy.",1
136754771,1811990,"Don't listen to the negative reviews. While the difficulty is high, this game does a great job scratching that \""deckbuilding roguelike\"" itch. A unique combat system, cool mechanics, three different/fun classes to play as, and a great progression system, I cannot wait to keep playing and to dive deep into the Wildfrost gameplay (and future expansions)",1
136754275,1811990,Really fun game. It's difficult but it is beatable and it feels very rewarding when your build comes together.,1
136754256,1811990,lil berry,1
136753771,1811990,"Game is very fun and very cute. \n\nI strongly recommend it if you are a fan of rogue-like deck-builders. Especially if you like monster train. Game feels like monster train mixed with darkest dungeon to me.\n\nIts \""hard\"" in the sense there is a lot to pay attention to on the battlefield and missing one thing can lead to a loss. So if you're not into that stay away but anyone willing to learn all the interactions theres a ton of depth and fun to be had hear.",1
136753571,1811990,"This game is great and has a refreshing take on both rougelikes and deckbuilding games. The mechanics are done well and the strategy and gameplay are fun. I genuinelly enjoyed so much of this game. There are, however, two issues I have that might prevent you from getting the game. The first is that there is not much variation despite it being a roguelike. There are only two variations of bosses for each level, and the 3 decks you can start with and hold most of the cards you use cannot be edited in any way. This might not seem like much but when the game expects you to play through the runs at least 100 times to unlock everything, you notice. The second issue is that the game is random about what cards it gives you, but there aren't enough to pick from or maybe just enough in general because trying to build to apply a specific status or do a specific thing is almost impossible and many of the quests require you to do so in order to complete them. All together I loved this game, but if you want to get it I would expect a short experience.",1
136753455,1811990,Tight gameplay and great art! A roguelike card builder that's up there with the greats such as Slay the Spire and Monster Train,1
136753311,1811990,"Fun and difficult game that adds a lot of new and interesting mechanics to the genre. However, after playing for a while, it's becoming frustrating with how little choice you are given to build a deck that's actually good. My few wins are based way more on luck than good choice. \n\nI'm also not a fan of the end game boss mechanic. After finally building a good enough deck to win, it just gets used against me, which dampens my sense of victory quite a bit.",1
136753218,1811990,too hard,1
136754785,307950,"dont even consider playing it full cheats going full auto on assault kit,and snipers are useless go next",0
136753616,307950,Been playing this since 2021 when it was a solo title and released publicly across the world. I love it and its not perfect of course but they keep continuing to do better. put this on Geforce now as a steam game and give me a way to buy epic outfits that are unlockable and maybe previous battle passes to buy for some extra grinding and I'll love this even more.,1
136753468,307950,It's better than i expected,1
136753374,307950,"I have played Caliber since August 2022 prior to the Steam launch.\n\nGreat game overall for being F2P, good PVE/PVP 3rd person gameplay if you're looking for something that is similar to Ghost Recon Phantoms (RIP) or the old SOCOM games. \nContinuous regular updates for bugfixes/balancing and good communication with the Caliber team on discord.\nWasn't expecting much from it when I first started as it just seemed like one of those lower budget random foreign games but I was pleasantly surprised by the quality of it (graphics are good, lots of different mechanics, somewhat authentic operator designs from multiple different countries that you can tell the devs researched with some effort, etc). \n\nAs it is F2P, has a lot of monetization stuff to make your progress a lot quicker, which is annoying but expected of course. It is \""pay for convenience\"" but not \""pay to win\"".\n\nPros:\n- Graphics and character designs are pretty good.\n- Gameplay variety (has PVE, PVPVE, PVP and limited special gamemodes)\n- PVE isn't super easy even on lowest difficulty (you will die if you aren't paying attention or taking cover)\n- Large variety of different operators with different abilities, you have to level up operators by playing them to improve their abilities and make them more viable. Different operators have different play-styles and strategy.\n- Good communication with Caliber team (I personally saw a design error on an operator skin with an upside down NVG mount, brought it up on Discord with a screenshot, and the design was fixed within an update or two).\n- Very fun when playing as team and actually communicating. Bring your friends. Sometimes sucks though if solo-queuing and your team has braindeads/leavers or doesn't communicate at all.\n\nCons:\n- A lot of monetization that reduces your grinding. It is expected as game is F2P, but some of the real money prices for certain things are super high, such as $10-20 USD for a new operator to play (there are currently 68 operators, some are more expensive than others). You can grind for ingame credits by winning and doing challenges but it will probably take a couple days to grind out enough to buy one operator. I believe when you start out and do all the tutorials and stuff you have enough for a few operators to start out with though. Try them out at the Firing Range before you decide on what to buy / play as for awhile if you aren't going to drop real cash on the game.\n- Often has toxic players in PVP who get mad and quit if you lose a round (annoying, as this game is 4v4 you will be at a significant disadvantage).\n- High ping if you aren't in Russia. I believe this is less of a problem now as they have added back in US and EU servers.\n- Some balancing issues with operators.\n- Battlepass system is weird. Very expensive, comes in multiple different parts that are paid for separately, takes awhile to level, and the operators obtained from the end of the battlepass are unobtainable once the battlepass ends for a long while (months), in which they finally open up to being purchased by real money or credits.\n\nOverall I've been having a lot of fun on it and like to hop on when I don't feel like playing a draining game like COD, but still want to play a \""shooter\"".",1
136752111,307950,just another lazy area shooter which will most likely be filled with micro transactions soon. i hope you prove me wrong. but im not cause there is already $30 starter packs. they completed way overpriced DLC content before they even completed the game. just another cash grab disguised as free.,0
136751665,307950,Free-to-play SOCOM: US Navy Seals,1
136751537,307950,good 3rd person shooter,1
136751512,307950,"[i]Ghost Recon Phantoms and it's more P2W, imbalanced and miserable than ever.[/i]\n\nYou'd have to dedicate your life just to become a boss from The Division, rolling over the entire enemy team as they unload on you and eventually run out of ammo. For you to turn around and wipe your arse with them, while you scream obscenities in Russian because you know. One day. The 'life' service ends.\n\nWhat's more horrible is the map design, none of them are fun to play on.\nFirst hours, where everybody played recruits were fire and got the nostalgia juices flowing tho.",0
136753117,2198070,"I believe the reason this game is voted so high is due to a streamer producing this.\nThe game is not even an idea at this point, it is so lacking.\nSo if you want to buy an idea, I'd suggest waiting around a year or so, and for an actual game, probably until Half Life 3.",0
136752411,2321460,"Iv only played about 5 days. But god is this game amazing!, i love getting to know the characters and their stories!. I do wish we could save manually as i did a hole bit of getting justin to not quit his job, but it dident save after i quit. So i have to do that again. But other than that im loving it so far and i cant wait to play more!.",1
136754586,1527950,"I've played a couple of hours thusfar, but so far this is one of my favourite games of all time.",1
136754433,1527950,"This felt like what Tyranny was going for. Somehow making a CRPG feel fresh.  Or making a tactics game feel like a CRPG?  I'm not sure what it is that has made this game so engaging but whatever Wartales has managed to pull me in.  \n\nThe story is consistent enough to reward replaying, while having a enough options and changes up the missions so you don't feel like its exactly the same every time.  Honestly I had thought I had lost interest in top down isometric party role playing games, but this one has some charm.  Its gritty and gives the illusion if not actually allowing you to play how you want to.",1
136754264,1527950,"When I started to play in early access it already felt like a finished game ( only lacking more content ) but otherwise game looked like there was nothing missing, but after some break and returning to the 1.0 version, the game changed so much with so much more goodies I didn't knew I needed! Developers have made some good improvements and made the game more interesting with new interesting ways of how to develop that will make it stick in the same playthrough for a lot longer! They have made so much new content in such a short time, I really hope they would not abandon this game. After seeing how much content they make I would gladly keep buying some juicy DLC even if that's only some new regions/levels/gear grades etc. I don't think that game needs any changes, only some more juicy content for me to sip in!",1
136752416,1527950,"This is not a co-op game. \n\nIt is a single player game with forced shared controller elements. Many UI elements or activities stop you from doing anything else while one person is reading dialog or mining. Even combat with the special action system being shared across all units, you feel bad from wanting to use any of your new abilities because it'll ruin the fun from your friends. Even turn order being decided by the party each turn, it leads to \""no you, no you\"" elements of waiting for someone else to take their turn or the other way around of fighting who goes first. Going into town and not really controlling who you talk to or go since someone else did makes it clear this can be a great single player game but I would not buy it personally just for co-op at this stage. Which is what I did.",0
136751881,1527950,do not compare this game to battle brothers while i am in the room,0
136754539,1091920,"Cute, simple and addictive clicker game\nDefinitely needs more achievement\n(got all in 5 hours of playtime)",1
136751710,1091920,Very addictive!,1
136754742,2328760,"Pinball FX is a great game that builds on previous iterations. Some of the \nbiggest improvements you will notice are in the physics department and with the graphics \nand lighting. I am a seasoned digital pinball player and can tell you this is by far the closest\nthis game has come to having realistic physics. For me, the physics are what really sold\nme on this title and I have played it since its first release on the Epic Games Store.\nWhen you play digital pinball games, realistic physics can go a long way because \nit challenges you to make good shots and rewards you when you do but also punishes\nyou when you don't. In FX3, for example, the physics felt like the ball had a predetermined path\n(especially on the Zen tables) which is why I played the Williams titles for the majority of my playtime.\nThat is not the case with Pinball FX and because of the physics overhaul, I am finding myself enjoying\ntitles from FX3 that I didn't have much interest in before. \nThe second biggest improvement is the lighting and animations that you will notice while you are playing.\nThe Williams tables received a glow update that improved lighting specifically around the flashers which was\nvery noticeable.\n\nIf you are coming from FX3, the physics will feel a lot different at first and it will take getting used to because\nit's a different engine but you will notice how much more \""realistic\"" they feel the more you play.\nLastly, the amount of tables Pinball FX offers is actually quite insane. There is something for everyone. For old\ntimers like myself, I enjoy playing the Williams recreations the most but because of the renewed physics,\nI am also enjoying original titles like Crypt of the Necrodancer a lot.\n\n",1
136754699,2328760,"For now -\n\nWill change if it ever handles 1440p smoothly.\n\n[spoiler] Every other [strike]pinball[/strike] game, NP. [/spoiler]\n\nAlready overly generou$ on last 2 versions, so no mo' with this not ready for prime time, aka. consequences!",0
136753610,2328760,So first they removed FX2 cuz they were releasing FX3 then they abandoned FX3 for this with a one year Epic excluisivity and now they want all the FX3 owners to buy again all the tables they alredy had.\n\nCash graber company don't deserve his player base and I hope this game fails as hard as it can.,0
136755373,1364020,fly me to the moon but space force,1
136754969,1364020,"Its superfun. but i miss already a few area inside the maps with low gravity or normal gravity. somehow in the future its will be mixed, its will be a superfun game.",1
136754697,1364020,"The game already confirmed to have hackers.\n\nGetting killed over and over again super fast? No idea how they get a grasp on your location even when you were hiding so far away?  The player name tag is Asian? If you have problems as listed above, chances are it's not skill issue. It's the hackers.\n\nI bought the Ultimate supporter bundle because i endorse the commitment and love for the game by the Devs, however i didn't expect to run into so many hacker despite the game being P2P. Really hope the they figure something out and please for heaven's sake add the report button.\n\nTill then i'll have to give this unpolished gem a 6/10.",1
136754064,1364020,"This game shows a TON of potential. Unfortunately I can't really recommend it right now unless you are so sold on the concept and gameplay that you can overlook the flaws.\n\nPros:\n- Gunplay similar to COD, nothing novel but very solidly executed\n- Really fun movement making for fast-paced and sometimes frantic fights\n- 3D space gunfights make it stand out from other shooters (positioning is different, weapon ranges are longer, no bullet drop as far as I can tell)\n- Good map design overall \n\nCons:\n- No region-locked servers\n- really bad translations, and some menu elements are in Chinese\n- Limited content (a few game modes, not a ton of maps)\n- No descriptions/explanations for some items\n\nI highly recommend wishlisting this, but not buying it as is.",0
136753719,1364020,"So far, 8/10\n\nHonestly impressed with the gameplay so far. Guns feel good, gunplay feels good, and the movement mechanics are a ton of fun. It's everything that you expected it to be. Tons of customization options as well. Biggest problem right now is laggy asian players, however, the servers actually handle this issue quite well and I don't feel like I'm losing ones because of lag. You owe yourself a shot at this game.",1
136753033,1364020,space cool,1
136753372,1649740,"Temporary review which I'll edit later, but I want to give a positive review while this game is fresh. While not perfect, Hunt the Night is GOOD. The boss fights (I've just completed the third at the time of this review) feel great, the world looks nice visually, and exploration is pretty much always rewarded. There are some bugs that should get ironed out, but I'm sure that'll happen in the near future.",1
136755241,1651560,Adorable and fun kingdom-building sim.,1
136755187,1651560,"Enjoying it a good deal so far, a more cartoony Anno pretty much with a few of its own things added.\nWonderful start for this game, excited to see what is added when the game is at 1.0 down the road.\n\nKeep at it devs, you have a great start here",1
136754341,1651560,Even starving is adorable,1
136751853,1183800,"Sharpunk Verminfall is like the lovechild of a deranged art student and a sadistic game developer, and I mean that in the best way possible. The pixelart is so charming it could make even the most hardcore gamer say \""aww\"", but don't let that fool you. This game is darker than a black hole's sense of humor.\n\nThe ambient sounds are so looming and ominous that they made me jump out of my chair and run to hug my teddy bear. And don't even get me started on the combat. It's like trying to fight a swarm of angry bees with a toothpick. It's nailbiting, it's heart-pumping, and it's probably going to make you swear like a sailor.\n\nBut despite all of that, I still can't stop playing this game. It's like a twisted addiction, and I'm not even mad about it. So if you're looking for a game that will test your skills, your patience, and your sanity, then Sharpunk Verminfall is the game for you. Just don't say I didn't warn you.",1
136751765,2329390,Fun game with nice writing. Overall a pleasant experience and time killer.,1
136753655,1798020,worth,1
136752565,1798020,"While i'd love to leave some witty reference as a joke for a positive review, I honestly am hoping they add battle chip challenge at least, Battle Network is just about the top game series i love, and after waiting for so many years for just about anything, and then followed by a delay, I'm hoping they just add it in.",0
136755240,1798010,"I wondered if the nostalgia would hold up, and it does surprisingly well. It's still both challenging & fun.\n\nMega Man Battle Network is a top-tier series that, although 20 years old, feels as if it were released recently due to the general theme being relatable to how we use technology today. \n\nI'd easily recommend it as the perfect \""pocket\"" game for killing some time on the side. \n\nEndless random encounters (which feel slightly more excessive than I remember) make the game feel \""grindy.\"" This idea of \""grinding\"" is something I thought was reserved for Gen-Zidiots, as most are too dumb to do anything other than drool on their keyboards and repeat patterns all day. But, unfortunately, it appears my generation was just as fucking stupid.\n\nOnline functionality is also booty-tier. After testing for a while, I couldn't find an opponent for PvP or anyone to trade chips with. When I finally found an opponent, it lagged so much that my Steam deck nearly exploded.",1
136759056,1798010,"All 6 (10) games for 60$ on pc even with the minimal upscaling touch-ups they've put in is definitely worth it. Haven't tried the online modes yet, but really excited for that. If you're just looking for one or two games, I'd wait a while for a sale. \n\nMy only complaint is that the game is locked to the GBA's 4:3 aspect ratio.",1
136757564,1798010,Really fun action rpg games! collection adds some nice QoL features such as buster max mode that lets you get through the sometimes unbearable encounter rates. Also online pvp with friends is so MUCH fun!! try it out for yourself!,1
136757500,1798010,My childhood... These games were the best.  Take my money,1
136755190,2273470,Here I can customize and play my guitar. To someone who have troubles with screen shaking: you can disable this on settings,1
136754512,2273470,"it's a decent enough sim about something i care about and i hope it gets more people interested in luthier work and their ridiculous customers, ( seriously an orange backplate? My brother in Christ nobody is going to see it and you have a burgandy guitar with a maple body and not a mahogany. Guitar center sells Ephiphone's and they're not going to cost you over a grand for a fake SG so go somewhere else with that. )\n\nOh right, the game is good just wish i had regular stairs and I wish restringing guitars was less annoying than doing it in real life... also if you add in wiring the guitar pickups too that would be nice.",1
136753144,2329130,"damn fun time , chase scenes were intense without ever being annoying thanks to thoughtful level design. Great sense of dark humor and just wonderfully rancid vibes",1
136752679,2329130,Pretty short & sweet game.\nSewer level took up a majority of the playtime and was a bit frustrating but without it the game would be too short. Wish we got to spend more time in the actual video store lol.\n\nBoss battle was cool (Both of them)\n& the fact you can save cap & the dog is pretty neat as well.\nJust wished that in doing so it changed the end cut scene.\n\nOverall not a lot of scares.\nOST is bumpin.\nPuzzles are medium difficulty.\n\n7.5/10 C+,1
